id,id_karyawan,nik,tanggal,shift,jadwal_masuk,jadwal_pulang,jam_masuk,jam_keluar,terlambat,plg_cepat,absent,lembur,jml_jamkerja,id_departement,jam_kerja,partner,created_at,updated_at
14599,92,RTI019,3/27/2025,,08:30:00,16:00:00,08:29:16,15:55:49,,00:04:11,,,07:26:33,46,07:26:33,2,3/27/2025 08:41:43,3/27/2025 16:08:59
14600,82,RTI009,3/27/2025,,08:30:00,16:00:00,08:33:07,16:00:22,00:03:07,,,00:00:22,07:26:53,48,07:27:15,2,3/27/2025 08:47:05,3/27/2025 16:25:23
14601,74,RTI001,3/27/2025,,08:30:00,16:00:00,08:34:10,16:15:01,00:04:10,,,00:15:01,07:25:50,50,07:40:51,2,3/27/2025 08:47:05,3/27/2025 16:25:23
14602,136,RTI035,3/27/2025,,08:30:00,16:00:00,08:39:23,16:00:52,00:09:23,,,00:00:52,07:20:37,46,07:21:29,2,3/27/2025 08:51:55,3/27/2025 16:25:23
14603,93,RTI020,3/27/2025,,08:30:00,16:00:00,08:40:47,16:03:38,00:10:47,,,00:03:38,07:19:13,48,07:22:51,2,3/27/2025 08:51:55,3/27/2025 16:25:23
14604,97,RTI024,3/27/2025,,08:30:00,16:00:00,08:46:12,15:56:43,00:16:12,00:03:17,,,07:10:31,49,07:10:31,2,3/27/2025 08:57:02,3/27/2025 16:08:59
14605,87,RTI014,3/27/2025,,08:30:00,16:00:00,08:49:47,15:55:54,00:19:47,00:04:06,,,07:06:07,46,07:06:07,2,3/27/2025 09:02:06,3/27/2025 16:08:59
14606,75,RTI002,3/27/2025,,08:30:00,16:00:00,08:57:14,15:59:14,00:27:14,,,,07:02:00,49,07:02:00,2,3/27/2025 09:06:55,3/27/2025 16:08:59
14607,95,RTI022,3/27/2025,,08:30:00,16:00:00,09:00:05,15:55:14,00:30:05,00:04:46,,,06:55:09,47,06:55:09,2,3/27/2025 09:12:07,5/7/2025 17:17:49
14608,99,RTI026,3/27/2025,,08:30:00,16:00:00,09:03:58,16:15:08,00:33:58,,,00:15:08,06:56:02,46,07:11:10,2,3/27/2025 09:17:06,3/27/2025 16:25:23
14609,89,RTI016,3/27/2025,,08:30:00,16:00:00,09:12:53,15:58:51,00:42:53,00:01:09,,,06:45:58,48,06:45:58,2,3/27/2025 09:27:01,3/27/2025 16:08:59
14610,98,RTI025,3/27/2025,,08:30:00,16:00:00,09:24:22,,00:54:22,,,,,48,,2,3/27/2025 09:37:07,3/27/2025 09:37:07
